timestamp,bytes_sent_per_sec,bytes_recv_per_sec,packets_sent_per_sec,packets_recv_per_sec,total_bytes_per_sec,errors,drops,hour,day_of_week,minute,hour_sin,hour_cos,day_sin,day_cos,total_bytes_per_sec_ma10,total_bytes_per_sec_std10,total_bytes_per_sec_diff,z_score,is_anomaly
2026-01-04 10:26:46.790495,1182147.7157241767,602634.9446262158,788.0984771494511,401.7566297508106,1784782.6603503926,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2091036.7004329325,1623471.045181821,458758.39587070886,0.10836029376249941,False
2026-01-04 10:26:47.790495,983284.775252852,689212.3601630497,655.5231835019014,459.4749067753664,1672497.1354159017,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2125681.0921212267,1608964.3809345227,-112285.52493449091,0.014399362050019498,False
2026-01-04 10:26:48.790495,1175478.7818871855,727504.0451727195,783.6525212581237,485.002696781813,1902982.827059905,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2138391.041908965,1606394.099497811,230485.69164400338,0.20727061901658508,False
2026-01-04 10:26:49.790495,1309520.0645015074,873043.6892355506,873.0133763343383,582.0291261570337,2182563.753737058,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2203591.7141633937,1592150.7394218908,279580.926677153,0.44122494549766944,False
2026-01-04 10:26:50.790495,761160.2120074828,1716937.5388256467,507.4401413383218,1144.6250258837645,2478097.750833129,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2270659.6362693836,1587727.7650696363,295533.997096071,0.6885288587675306,False
2026-01-04 10:26:51.790495,488071.1551516164,772616.2414224308,325.3807701010776,515.0774942816206,1260687.3965740472,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1728649.530142336,383112.0019562225,-1217410.3542590819,-0.3302045107325886,False
2026-01-04 10:26:52.790495,614547.7101367005,911344.561650886,409.698473424467,607.5630411005907,1525892.2717875866,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1711921.4365744912,388448.03736391506,265204.87521353946,-0.10828011589813243,False
2026-01-04 10:26:53.790495,5918028.040920545,3024335.63275838,802.6448515121378,410.18180517114047,8942363.673678925,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2446149.0188328987,2315021.326212285,7416471.401891339,6.09784986699352,True
2026-01-04 10:26:54.790495,585766.121356245,1140011.5740942,390.51074757083,760.0077160628,1725777.6954504452,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2480166.9429367078,2300157.212492102,-7216585.97822848,0.05898472660105291,False
2026-01-04 10:26:55.790495,1246497.4869858844,575684.2365399114,830.9983246572563,383.7894910266076,1822181.723525796,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2529782.6888413187,2277737.445212914,96404.02807535091,0.13965596453738302,False
2026-01-04 10:26:56.790495,630265.2615342863,1021917.8380921378,420.1768410228576,681.2785587280919,1652183.0996264245,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2516522.732768922,2282936.426722628,-169998.6238993716,-0.0025994962688378753,False
2026-01-04 10:26:57.790495,940100.6224199972,1217455.2020150572,626.733748279998,811.6368013433714,2157555.8244350543,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2565028.601670837,2268115.673985936,505372.72480862984,0.4202982201803413,False
2026-01-04 10:26:58.790495,1531397.2751604912,2179244.4908284256,226.86682303438832,322.8412915894897,3710641.7659889166,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2745794.495563738,2281483.441044829,1553085.9415538623,1.7199261302167639,False
2026-01-04 10:26:59.790495,529515.6070176051,974923.5860928108,353.0104046784034,649.9490573952072,1504439.193110416,0,0,10,6,26,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2677982.0395010742,2309984.3446384757,-2206202.5728785004,-0.12623212940819184,False
2026-01-04 10:27:00.790495,677206.6711770272,724304.9399397774,451.4711141180181,482.8699599598516,1401511.6111168044,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2570323.425529442,2345155.012794912,-102927.58199361153,-0.21236230076086368,False
2026-01-04 10:27:01.790495,813730.8470701028,394435.60438775015,542.4872313800686,262.95706959183343,1208166.451457853,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2565071.3310178225,2348470.366360012,-193345.15965895145,-0.37415422678384935,False
2026-01-04 10:27:02.790495,1055214.1173643342,459117.09710872255,703.4760782428895,306.0780647391484,1514331.2144730568,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2563915.225286369,2349041.5507561425,306164.7630152039,-0.11795445030132781,False
2026-01-04 10:27:03.790495,556600.1094441583,1213795.110085576,371.06673962943887,809.1967400570508,1770395.2195297342,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1846718.37987145,704219.1976155727,256064.0050566774,0.09632083146087221,False
2026-01-04 10:27:04.790495,762196.1102307991,815718.0957733279,508.1307401538661,543.8120638488853,1577914.206004127,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1831932.0309268185,708579.5476555768,-192481.0135256073,-0.06474797396511642,False
2026-01-04 10:27:05.790495,990000.1593812552,737160.5994034647,660.0001062541702,491.4403996023098,1727160.75878472,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1822429.9344527107,709361.5150103384,149246.55278059305,0.0601420789809046,False
2026-01-04 10:27:06.790495,661685.6428912523,433216.1342712493,441.1237619275015,288.81075618083287,1094901.7771625016,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1766701.8022063184,745206.9674068083,-632258.9816222184,-0.46893451420834825,False
2026-01-04 10:27:07.790495,612483.8540383098,656384.8031000979,408.3225693588732,437.5898687333986,1268868.6571384077,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1677833.0854766537,746405.8550405193,173966.8799759061,-0.32335840242380737,False
2026-01-04 10:27:08.790495,719725.1100844276,827211.1250249549,479.8167400562851,551.47408334997,1546936.2351093823,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1461462.5323887002,218773.34678792598,278067.5779709746,-0.09067045159106552,False
2026-01-04 10:27:09.790495,848479.5961791383,530636.8891407588,565.6530641194255,353.7579260938392,1379116.485319897,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1448930.2616096484,219625.76639349852,-167819.74978948524,-0.23110262269392914,False
2026-01-04 10:27:10.790495,851366.2454283739,417662.32287787815,567.5774969522492,278.4415485852521,1269028.568306252,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1435681.9573285931,226686.32526295906,-110087.91701364517,-0.32322458818256267,False
2026-01-04 10:27:11.790495,756238.5021855115,513390.8607818232,504.15900145700766,342.2605738545488,1269629.3629673347,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1441828.2484795414,220583.2169208559,600.794661082793,-0.32272184104613383,False
2026-01-04 10:27:12.790495,482106.458342999,1056848.460580643,321.4043055619993,704.5656403870953,1538954.918923642,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1444290.6189245998,221617.5077410009,269325.55595630733,-0.0973492457236269,False
2026-01-04 10:27:13.790495,775070.2943576786,391560.8325268065,516.7135295717858,261.040555017871,1166631.1268844851,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1383914.2096600751,204484.8140689613,-372323.7920391569,-0.40891113599517287,False
2026-01-04 10:27:14.790495,780682.310055246,464357.2656813251,520.454873370164,309.5715104542168,1245039.575736571,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1350626.7466333194,196326.24947086803,78408.44885208597,-0.34329866357211974,False
2026-01-04 10:27:15.790495,478179.7138195883,788266.3890583094,318.7864758797255,525.5109260388729,1266446.1028778977,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1304555.281042637,145670.3604189149,21406.527141326573,-0.3253856045549312,False
2026-01-04 10:27:16.790495,953472.6571745024,492182.0588221882,635.6484381163349,328.12137254812546,1445654.7159966906,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1339630.574926056,131076.899221726,179208.61311879288,-0.17542319159594089,False
2026-01-04 10:27:17.790495,3570451.1548745707,2506953.762810864,478.2607342349081,335.8056153934443,6077404.917685434,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1820484.2009807588,1501256.020751615,4631750.201688744,3.7004420605284585,True
2026-01-04 10:27:18.790495,636745.6121954679,402494.35130705626,424.4970747969786,268.3295675380375,1039239.9635025242,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1769714.5738200727,1520002.3858580322,-5038164.95418291,-0.5155125203703108,False
2026-01-04 10:27:19.790495,315850.8718501375,719458.4008667336,210.56724790009164,479.6389339111557,1035309.2727168712,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1735333.8525597702,1533645.9542443908,-3930.690785652958,-0.5188017365779127,False
2026-01-04 10:27:20.790495,384083.88780111854,627024.2840135547,256.0559252007457,418.0161893423698,1011108.1718146732,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1709541.8129106122,1544489.816597737,-24201.100902198,-0.5390533049841246,False
2026-01-04 10:27:21.790495,391602.5584158108,671972.7157461904,261.06837227720723,447.9818104974603,1063575.2741620012,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1688936.404030079,1552365.332108229,52467.10234732798,-0.4951486447557904,False
2026-01-04 10:27:22.790495,450272.5995738765,453574.36220057984,300.18173304925097,302.38290813371987,903846.9617744564,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1625425.6083151605,1572050.249894015,-159728.31238754478,-0.6288098718957248,False
2026-01-04 10:27:23.790495,1499157.2706556376,1818001.7597142423,307.58701040880453,373.0053791780587,3317159.03036988,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1840478.3986637,1647593.2097208851,2413312.068595424,1.3906583597440327,False
2026-01-04 10:27:24.790495,303183.02710035426,506346.2563086931,202.12201806690285,337.56417087246206,809529.2834090474,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1796927.3694309476,1670675.5861489922,-2507629.7469608327,-0.7077352448798397,False
2026-01-04 10:27:25.790495,675968.1592347889,471880.4535261657,450.64543948985926,314.5869690174438,1147848.6127609543,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1785067.6204192534,1675274.390431438,338319.3293519069,-0.4246284114674957,False
2026-01-04 10:27:26.790495,564265.0067290263,610309.5788478837,376.1766711526842,406.8730525652558,1174574.58557691,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1757959.6073772751,1683549.5152045886,26725.972815955756,-0.4022640211493787,False
2026-01-04 10:27:27.790495,504343.011498358,411313.1558391553,336.22867433223865,274.20877055943686,915656.1673375132,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1241784.732342483,737605.2099341704,-258918.41823939688,-0.6189278861443435,False
2026-01-04 10:27:28.790495,987176.9936192792,862802.5771057921,658.1179957461861,575.201718070528,1849979.5707250712,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1322858.6930647378,757165.7471912487,934323.4033875581,0.16291730320030393,False
2026-01-04 10:27:29.790495,864961.3297683824,685758.7396038951,576.640886512255,457.1724930692634,1550720.0693722777,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1374399.7727302785,752947.6171256399,-299259.50135279354,-0.08750412545067761,False
2026-01-04 10:27:30.790495,1147808.1167968835,855126.7140330464,765.2054111979223,570.0844760220309,2002934.83082993,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1473582.4386318042,765003.5981780149,452214.7614576523,0.2909108157938638,False
2026-01-04 10:27:31.790495,607512.1770535819,852452.0514532747,405.0081180357213,568.3013676355165,1459964.2285068566,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1513221.3340662897,751549.6366726822,-542970.6023230734,-0.16344893998522783,False
2026-01-04 10:27:32.790495,1096437.1865334972,705821.8046935996,730.9581243556648,470.54786979573305,1802258.9912270969,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1603062.5370115538,723796.5438213812,342294.7627202403,0.12298455038906583,False
2026-01-04 10:27:33.790495,977379.8293797903,658426.3167147429,651.5865529198603,438.9508778098286,1635806.1460945334,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1434927.248584019,407592.325584217,-166452.8451325635,-0.016303789973357963,False
2026-01-04 10:27:34.790495,920906.2480301684,672748.1661669087,613.9374986867789,448.4987774446058,1593654.414197077,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1513339.761662822,344443.19174600544,-42151.73189745634,-0.05157651105374959,False
2026-01-04 10:27:35.790495,804641.4706580972,1391629.3208947072,536.4276471053981,927.7528805964716,2196270.7915528044,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1618181.9795420072,378691.03739420616,602616.3773557274,0.452695044114006,False
2026-01-04 10:27:36.790495,555216.6818950494,890605.4987112967,370.1444545966996,593.7369991408644,1445822.180606346,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1645306.7390449508,352171.82844489923,-750448.6109464583,-0.1752830566073813,False
2026-01-04 10:27:37.790495,1280101.320100412,723740.1634652573,853.4008800669413,482.49344231017153,2003841.4835656693,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1754125.2706677665,256897.6122768893,558019.3029593232,0.29166950606885184,False
2026-01-04 10:27:38.790495,718480.3744260604,1114786.5083535002,478.98691628404026,743.1910055690001,1833266.8827795603,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1752454.0018732152,256258.3039904255,-170574.600786109,0.14893206572916684,False
2026-01-04 10:27:39.790495,583946.9134851228,1177027.780388621,389.2979423234152,784.6851869257473,1760974.6938737438,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1773479.4643233616,246299.31818236798,-72292.18890581653,0.08843770165963913,False
2026-01-04 10:27:40.790495,863998.1399426318,612864.9249166027,575.9987599617546,408.57661661106846,1476863.0648592345,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1720872.2877262924,248020.28594253244,-284111.62901450926,-0.14930793285672647,False
2026-01-04 10:27:41.790495,891513.2180892463,928721.3288911844,594.3421453928308,619.147552594123,1820234.5469804308,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1756899.3195736497,231528.00001350197,343371.48212119634,0.138026560190581,False
2026-01-04 10:27:42.790495,819447.3713144145,998847.6088906232,546.298247542943,665.8984059270821,1818294.9802050376,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1758502.9184714437,231932.2566684494,-1939.5667753932066,0.13640352372670161,False
2026-01-04 10:27:43.790495,1391315.535316836,640836.2051707746,927.543690211224,427.2241367805164,2032151.7404876107,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1798137.4779107515,242270.1297609574,213856.76028257306,0.31535963103337616,False
2026-01-04 10:27:44.790495,652524.3746657339,1104119.392854456,435.0162497771559,736.0795952363039,1756643.7675201898,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1814436.4132430628,232260.67579723557,-275507.97296742094,0.08481356688718754,False
2026-01-04 10:27:45.790495,895123.7191677364,745357.22602605,596.7491461118242,496.90481735070006,1640480.9451937864,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1758857.428607161,194101.3397313585,-116162.82232640334,-0.012391901248691623,False
2026-01-04 10:27:46.790495,881745.3253777872,995366.9914381662,587.8302169185248,663.5779942921108,1877112.3168159532,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1801986.4422281217,162093.93871207556,236631.37162216683,0.18562208286005785,False
2026-01-04 10:27:47.790495,1015952.7094382708,625607.367857964,677.3018062921806,417.071578571976,1641560.077296235,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1765758.3016011782,152146.26874008312,-235552.23951971834,-0.01148887961837851,False
2026-01-04 10:27:48.790495,2835049.4931460987,3052182.3846626137,576.3651734063066,620.5082604930333,5887231.877808712,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2171154.8011040934,1314316.8988986807,4245671.800512478,3.5413045757650723,True
2026-01-04 10:27:49.790495,888069.2526174096,1318419.4385696712,592.0461684116063,878.9462923797809,2206488.691187081,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2215706.200835427,1306395.0690446035,-3680743.1866216315,0.46124541933237323,False
2026-01-04 10:27:50.790495,456840.4487922478,906198.2306930728,304.5602991948319,604.1321537953819,1363038.6794853206,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2204323.7622980354,1314021.3853803526,-843450.0117017603,-0.2445565885278201,False
2026-01-04 10:27:51.790495,1198002.9429306518,631232.531727045,798.6686286204346,420.82168781803,1829235.474657697,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2205223.855065762,1313732.105604482,466196.7951723763,0.14555856889184488,False
2026-01-04 10:27:52.790495,1150821.0414839317,1101973.1608973013,767.2140276559543,734.6487739315342,2252794.2023812328,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2248673.7772833817,1306679.3551254447,423558.72772353585,0.49999403788996166,False
2026-01-04 10:27:53.790495,613126.1716288419,1187485.2529008368,408.7507810858946,791.6568352672246,1800611.424529679,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2225519.7456875886,1312978.607837286,-452182.77785155387,0.12160586064220696,False
2026-01-04 10:27:54.790495,1319433.0340286912,599876.962984814,879.6220226857941,399.9179753232093,1919309.9970135053,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2241786.36863692,1307520.5168903933,118698.57248382643,0.22093325364347324,False
2026-01-04 10:27:55.790495,638488.0335963196,948276.2964429228,425.6586890642131,632.1841976286153,1586764.3300392425,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2236414.7071214663,1310372.560682905,-332545.6669742628,-0.05734215829479185,False
2026-01-04 10:27:56.790495,876098.6017556099,1151687.0605661392,584.0657345037399,767.7913737107594,2027785.662321749,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2251482.0416720454,1306643.0208347843,441021.3322825064,0.3117060810977702,False
2026-01-04 10:27:57.790495,701249.7914934368,1420615.4287947707,467.4998609956245,947.0769525298472,2121865.2202882078,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2299512.555971243,1290459.4474572658,94079.55796645884,0.390432194074345,False
2026-01-04 10:27:58.790495,891042.3304443685,790944.9560111044,594.0282202962456,527.2966373407363,1681987.286455473,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1878988.0968359187,284560.009035284,-439877.9338327348,0.02234075462302042,False
2026-01-04 10:27:59.790495,967283.9230198386,673373.1677120446,644.8559486798924,448.915445141363,1640657.0907318832,0,0,10,6,27,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1822404.9367903988,267975.5539933274,-41330.19572358974,-0.012244502027944108,False
2026-01-04 10:28:00.790495,613682.6542601214,591882.3085743684,409.1217695067476,394.5882057162456,1205564.9628344898,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1806657.565125316,300609.0994072878,-435092.1278973934,-0.3763311618343221,False
2026-01-04 10:28:01.790495,918391.5662120272,583711.4249511186,612.2610441413514,389.1409499674125,1502102.9911631458,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1773944.316775861,315318.9982937634,296538.028328656,-0.12818707161255952,False
2026-01-04 10:28:02.790495,515227.8211830401,782156.0340850911,343.4852141220267,521.4373560567274,1297383.8552681312,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1678403.2820645503,298396.9026417939,-204719.1358950145,-0.29949678191842216,False
2026-01-04 10:28:03.790495,1261698.394771717,844631.9766245425,841.1322631811447,563.0879844163617,2106330.3713962594,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1708975.1767512087,326633.80103510345,808946.5161281282,0.3774325765657512,False
2026-01-04 10:28:04.790495,970302.3398961398,646007.0308674524,646.8682265974265,430.6713539116349,1616309.3707635922,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1678675.1141262173,318916.92349811696,-490021.0006326672,-0.032618761796777834,False
2026-01-04 10:28:05.790495,3423386.207824576,3870151.220114225,462.43786303171726,522.7877753753353,7293537.4279388,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2249352.423916173,1800520.8298524139,5677228.057175208,4.718106125561859,True
2026-01-04 10:28:06.790495,561830.2126047758,764903.4607983725,374.55347506985055,509.9356405322483,1326733.6734031483,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2179247.225024313,1823606.4228284303,-5966803.754535652,-0.27493674838634447,False
2026-01-04 10:28:07.790495,981947.1052630234,471866.6828472996,654.6314035086823,314.57778856486635,1453813.788110323,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2112442.0818065247,1838120.8754157282,127080.11470717471,-0.16859565066265064,False
2026-01-04 10:28:08.790495,657445.5310873782,360486.96284409135,438.2970207249188,240.3246418960609,1017932.4939314696,0,0,10,6,28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2046036.6025541243,1867165.3561277809,-435881.2941788534,-0.533342687655895,False
